timestamp,voltage,current,power,speed,rpm,distance_km,latitude,longitude,total_energy_wh,efficiency_km_per_kwh,consumption_wh_per_km
2025-12-24T18:57:34.010Z,52.389,2.738,143.460,9.910,108.70,0.0400,24.735897,46.702587,0.532,75.146,13.307
2025-12-24T18:57:34.010Z,52.451,2.635,138.221,9.910,108.70,0.0400,24.735897,46.702587,0.532,75.145,13.308
2025-12-24T18:57:34.011Z,52.419,2.635,138.115,9.910,108.70,0.0400,24.735897,46.702587,0.532,75.143,13.308
2025-12-24T18:57:34.011Z,52.447,2.500,131.144,9.910,108.70,0.0400,24.735897,46.702587,0.532,75.143,13.308
2025-12-24T18:57:34.011Z,52.426,2.573,134.870,9.910,108.70,0.0400,24.735897,46.702587,0.532,75.143,13.308
2025-12-24T18:57:34.011Z,52.496,2.468,129.572,9.910,108.70,0.0400,24.735897,46.702587,0.532,75.142,13.308
2025-12-24T18:57:34.011Z,52.421,2.616,137.171,12.400,135.99,0.0430,24.735872,46.702602,0.532,80.778,12.380
2025-12-24T18:57:34.011Z,52.388,2.708,141.857,12.400,135.99,0.0430,24.735872,46.702602,0.532,80.778,12.380
2025-12-24T18:57:34.011Z,52.395,2.617,137.147,12.400,135.99,0.0430,24.735872,46.702602,0.532,80.778,12.380
2025-12-24T18:57:34.011Z,52.458,2.776,145.610,12.400,135.99,0.0430,24.735872,46.702602,0.532,80.777,12.380
2025-12-24T18:57:34.011Z,52.417,2.620,137.356,12.400,135.99,0.0430,24.735872,46.702602,0.532,80.777,12.380
2025-12-24T18:57:34.011Z,52.441,2.748,144.130,12.400,135.99,0.0430,24.735872,46.702602,0.532,80.776,12.380
2025-12-24T18:57:34.011Z,52.442,2.767,145.096,12.400,135.99,0.0430,24.735846,46.702618,0.532,80.776,12.380
2025-12-24T18:57:34.011Z,52.340,2.911,152.363,9.910,108.70,0.0460,24.735846,46.702618,0.532,86.412,11.572
2025-12-24T18:57:34.011Z,52.457,2.823,148.064,9.910,108.70,0.0460,24.735846,46.702618,0.532,86.411,11.573
2025-12-24T18:57:34.011Z,52.347,2.785,160.814,9.910,108.70,0.0460,24.735846,46.702618,0.532,86.410,11.573
2025-12-24T18:57:34.011Z,52.318,2.538,132.791,9.910,108.70,0.0460,24.735846,46.702618,0.532,86.410,11.573
2025-12-24T18:57:34.011Z,52.281,2.462,128.697,9.910,108.70,0.0460,24.735846,46.702618,0.532,86.410,11.573
2025-12-24T18:57:34.012Z,52.250,2.852,149.001,9.910,108.70,0.0460,24.735819,46.702633,0.532,86.410,11.573
2025-12-24T18:57:34.012Z,52.307,2.554,133.576,9.910,108.70,0.0460,24.735819,46.702633,0.532,86.409,11.573
2025-12-24T18:57:34.012Z,52.369,2.381,124.699,12.400,135.99,0.0500,24.735819,46.702633,0.532,93.923,10.647
2025-12-24T18:57:34.012Z,52.474,2.521,132.294,12.400,135.99,0.0500,24.735819,46.702633,0.532,93.923,10.647
2025-12-24T18:57:34.012Z,52.436,2.535,132.917,12.400,135.99,0.0500,24.735819,46.702633,0.532,93.923,10.647
