rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
0,1739181590.49,0.0,0.0,0.0,09.59.49,25.48848295,51.450319983,2.1,,,,,,,,,585.671,0.0,54301.0,-20.0,705_202502_10_0955_53_0002368,,,0,0,0
1,1739181590.6,0.1099998950958252,0.0,0.0,09.59.49,25.48848295,51.450319983,2.1,,,,,,,,,585.671,0.0,54301.0,-20.0,705_202502_10_0955_53_0002369,,,0,0,0
2,1739181590.69,0.20000004768371582,0.0,0.0,09.59.49,25.48848295,51.450319983,2.1,,,,,,,,,585.671,0.0,54301.0,-20.0,705_202502_10_0955_53_0002370,,,0,0,0
3,1739181590.79,0.2999999523162842,0.0,0.0,09.59.49,25.48848295,51.450319983,2.1,,,,,,,,,585.671,0.0,54301.0,-20.0,705_202502_10_0955_53_0002371,,,0,0,0
4,1739181590.89,0.40000009536743164,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54301.0,-17.0,705_202502_10_0955_53_0002372,,,0,0,0
5,1739181590.99,0.5,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54301.0,-17.0,705_202502_10_0955_53_0002373,,,0,0,0
6,1739181591.1,0.6099998950958252,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54300.0,-19.0,705_202502_10_0955_53_0002374,,,0,0,0
7,1739181591.19,0.7000000476837158,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54300.0,-19.0,705_202502_10_0955_53_0002375,,,0,0,0
8,1739181591.3,0.809999942779541,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54301.0,-20.0,705_202502_10_0955_53_0002376,,,0,0,0
9,1739181591.4,0.9100000858306885,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54301.0,-20.0,705_202502_10_0955_53_0002377,,,0,0,0
10,1739181591.5,1.0099999904632568,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54301.0,-20.0,705_202502_10_0955_53_0002378,,,0,0,0
11,1739181591.6,1.1099998950958252,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54301.0,-20.0,705_202502_10_0955_53_0002379,,,0,0,0
12,1739181591.7,1.2100000381469727,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54302.0,-19.0,705_202502_10_0955_53_0002380,,,0,0,0
13,1739181591.8,1.309999942779541,0.7578125633632937,0.7578125633632937,09.59.50,25.48848295,51.450312433,2.2,,,,,,,,,-0.006,-585.677,54302.0,-19.0,705_202502_10_0955_53_0002381,,,0,0,0
14,1739181591.9,1.4100000858306885,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54299.0,-15.0,705_202502_10_0955_53_0002382,,,0,0,0
15,1739181592.0,1.5099999904632568,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54299.0,-15.0,705_202502_10_0955_53_0002383,,,0,0,0
16,1739181592.09,1.5999999046325684,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54301.0,-16.0,705_202502_10_0955_53_0002384,,,0,0,0
17,1739181592.2,1.7100000381469727,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54301.0,-16.0,705_202502_10_0955_53_0002385,,,0,0,0
18,1739181592.29,1.7999999523162842,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54302.0,-16.0,705_202502_10_0955_53_0002386,,,0,0,0
19,1739181592.39,1.9000000953674316,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54302.0,-16.0,705_202502_10_0955_53_0002387,,,0,0,0
20,1739181592.49,2.0,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54303.0,-20.0,705_202502_10_0955_53_0002388,,,0,0,0
21,1739181592.6,2.109999895095825,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54303.0,-20.0,705_202502_10_0955_53_0002389,,,0,0,0
22,1739181592.69,2.200000047683716,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54301.0,-18.0,705_202502_10_0955_53_0002390,,,0,0,0
23,1739181592.79,2.299999952316284,1.5179391638103694,1.5179391638103694,09.59.51,25.488482417,51.450304883,2.2,,,,,,,,,-0.006,-585.677,54301.0,-18.0,705_202502_10_0955_53_0002391,,,0,0,0
24,1739181592.89,2.4000000953674316,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.006,-585.677,54301.0,-19.0,705_202502_10_0955_53_0002392,,,0,0,0
25,1739181593.0,2.509999990463257,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.006,-585.677,54301.0,-19.0,705_202502_10_0955_53_0002393,,,0,0,0
26,1739181593.1,2.609999895095825,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.006,-585.677,54301.0,-18.0,705_202502_10_0955_53_0002394,,,0,0,0
27,1739181593.19,2.700000047683716,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.006,-585.677,54301.0,-18.0,705_202502_10_0955_53_0002395,,,0,0,0
28,1739181593.3,2.809999942779541,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0955_53_0002396,,,0,0,0
29,1739181593.4,2.9100000858306885,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0955_53_0002397,,,0,0,0
30,1739181593.49,3.0,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0955_53_0002398,,,0,0,0
31,1739181593.59,3.0999999046325684,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0955_53_0002399,,,0,0,0
32,1739181593.69,3.200000047683716,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.014,-585.6850000000001,54300.0,-17.0,705_202502_10_0955_53_0002400,,,0,0,0
33,1739181593.8,3.309999942779541,2.292593153119072,2.292593153119072,09.59.52,25.488482267,51.450297167,2.2,,,,,,,,,-0.014,-585.6850000000001,54300.0,-17.0,705_202502_10_0955_53_0002401,,,0,0,0
34,1739181593.9,3.4100000858306885,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-19.0,705_202502_10_0959_53_0000001,,,0,0,0
35,1739181593.99,3.5,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-19.0,705_202502_10_0959_53_0000002,,,0,0,0
36,1739181594.09,3.5999999046325684,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-16.0,705_202502_10_0959_53_0000003,,,0,0,0
37,1739181594.2,3.7100000381469727,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-16.0,705_202502_10_0959_53_0000004,,,0,0,0
38,1739181594.29,3.799999952316284,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54300.0,-15.0,705_202502_10_0959_53_0000005,,,0,0,0
39,1739181594.39,3.9000000953674316,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54300.0,-15.0,705_202502_10_0959_53_0000006,,,0,0,0
40,1739181594.49,4.0,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-21.0,705_202502_10_0959_53_0000007,,,0,0,0
41,1739181594.6,4.109999895095825,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-21.0,705_202502_10_0959_53_0000008,,,0,0,0
42,1739181594.7,4.210000038146973,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54302.0,-19.0,705_202502_10_0959_53_0000009,,,0,0,0
43,1739181594.79,4.299999952316284,3.055433172827547,3.055433172827547,09.59.53,25.4884823,51.450289567,2.2,,,,,,,,,-0.014,-585.6850000000001,54302.0,-19.0,705_202502_10_0959_53_0000010,,,0,0,0
44,1739181594.89,4.400000095367432,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54300.0,-17.0,705_202502_10_0959_53_0000011,,,0,0,0
45,1739181594.99,4.5,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54300.0,-17.0,705_202502_10_0959_53_0000012,,,0,0,0
46,1739181595.1,4.609999895095825,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0959_53_0000013,,,0,0,0
47,1739181595.19,4.700000047683716,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0959_53_0000014,,,0,0,0
48,1739181595.3,4.809999942779541,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-17.0,705_202502_10_0959_53_0000015,,,0,0,0
49,1739181595.4,4.9100000858306885,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-17.0,705_202502_10_0959_53_0000016,,,0,0,0
50,1739181595.5,5.009999990463257,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54300.0,-20.0,705_202502_10_0959_53_0000017,,,0,0,0
51,1739181595.6,5.109999895095825,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54300.0,-20.0,705_202502_10_0959_53_0000018,,,0,0,0
52,1739181595.69,5.200000047683716,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-19.0,705_202502_10_0959_53_0000019,,,0,0,0
53,1739181595.8,5.309999942779541,3.8033098273600645,3.8033098273600645,09.59.54,25.4884832,51.450282183,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-19.0,705_202502_10_0959_53_0000020,,,0,0,0
54,1739181595.9,5.4100000858306885,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0959_53_0000021,,,0,0,0
55,1739181595.99,5.5,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0959_53_0000022,,,0,0,0
56,1739181596.09,5.599999904632568,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54301.0,-18.0,705_202502_10_0959_53_0000023,,,0,0,0
57,1739181596.19,5.700000047683716,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54301.0,-18.0,705_202502_10_0959_53_0000024,,,0,0,0
58,1739181596.29,5.799999952316284,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000025,,,0,0,0
59,1739181596.39,5.900000095367432,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000026,,,0,0,0
60,1739181596.49,6.0,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000027,,,0,0,0
61,1739181596.6,6.109999895095825,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000028,,,0,0,0
62,1739181596.7,6.210000038146973,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000029,,,0,0,0
63,1739181596.8,6.309999942779541,4.5445665763175755,4.5445665763175755,09.59.55,25.488484983,51.450275067,2.3,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000030,,,0,0,0
64,1739181596.89,6.400000095367432,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54299.0,-16.0,705_202502_10_0959_53_0000031,,,0,0,0
65,1739181597.0,6.509999990463257,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54299.0,-16.0,705_202502_10_0959_53_0000032,,,0,0,0
66,1739181597.1,6.609999895095825,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0959_53_0000033,,,0,0,0
67,1739181597.19,6.700000047683716,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0959_53_0000034,,,0,0,0
68,1739181597.3,6.809999942779541,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-18.0,705_202502_10_0959_53_0000035,,,0,0,0
69,1739181597.4,6.9100000858306885,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-18.0,705_202502_10_0959_53_0000036,,,0,0,0
70,1739181597.5,7.009999990463257,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-19.0,705_202502_10_0959_53_0000037,,,0,0,0
71,1739181597.59,7.099999904632568,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-19.0,705_202502_10_0959_53_0000038,,,0,0,0
72,1739181597.69,7.200000047683716,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-21.0,705_202502_10_0959_53_0000039,,,0,0,0
73,1739181597.79,7.299999952316284,5.2142761481713125,5.2142761481713125,09.59.56,25.48848705,51.4502688,2.2,,,,,,,,,-0.014,-585.6850000000001,54301.0,-21.0,705_202502_10_0959_53_0000040,,,0,0,0
74,1739181597.9,7.4100000858306885,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54300.0,-18.0,705_202502_10_0959_53_0000041,,,0,0,0
75,1739181598.0,7.509999990463257,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54300.0,-18.0,705_202502_10_0959_53_0000042,,,0,0,0
76,1739181598.1,7.609999895095825,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54300.0,-17.0,705_202502_10_0959_53_0000043,,,0,0,0
77,1739181598.2,7.710000038146973,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54300.0,-17.0,705_202502_10_0959_53_0000044,,,0,0,0
78,1739181598.3,7.809999942779541,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000045,,,0,0,0
79,1739181598.4,7.9100000858306885,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000046,,,0,0,0
80,1739181598.49,8.0,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54300.0,-21.0,705_202502_10_0959_53_0000047,,,0,0,0
81,1739181598.59,8.099999904632568,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54300.0,-21.0,705_202502_10_0959_53_0000048,,,0,0,0
82,1739181598.7,8.210000038146973,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54301.0,-19.0,705_202502_10_0959_53_0000049,,,0,0,0
83,1739181598.79,8.299999952316284,5.796061986531896,5.796061986531896,09.59.57,25.4884884,51.4502632,2.1,,,,,,,,,-0.014,-585.6850000000001,54301.0,-19.0,705_202502_10_0959_53_0000050,,,0,0,0
84,1739181598.89,8.400000095367432,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-18.0,705_202502_10_0959_53_0000051,,,0,0,0
85,1739181599.0,8.509999990463257,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-18.0,705_202502_10_0959_53_0000052,,,0,0,0
86,1739181599.09,8.599999904632568,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000053,,,0,0,0
87,1739181599.19,8.700000047683716,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000054,,,0,0,0
88,1739181599.3,8.809999942779541,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0959_53_0000055,,,0,0,0
89,1739181599.4,8.910000085830688,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0959_53_0000056,,,0,0,0
90,1739181599.49,9.0,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000057,,,0,0,0
91,1739181599.6,9.109999895095825,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000058,,,0,0,0
92,1739181599.7,9.210000038146973,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000059,,,0,0,0
93,1739181599.79,9.299999952316284,5.996127067399853,5.996127067399853,09.59.58,25.488486733,51.45026395,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-20.0,705_202502_10_0959_53_0000060,,,0,0,0
94,1739181599.89,9.400000095367432,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000061,,,0,0,0
95,1739181599.99,9.5,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000062,,,0,0,0
96,1739181600.1,9.609999895095825,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-18.0,705_202502_10_0959_53_0000063,,,0,0,0
97,1739181600.2,9.710000038146973,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-18.0,705_202502_10_0959_53_0000064,,,0,0,0
98,1739181600.3,9.809999942779541,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000065,,,0,0,0
99,1739181600.4,9.910000085830688,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-17.0,705_202502_10_0959_53_0000066,,,0,0,0
100,1739181600.49,10.0,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-19.0,705_202502_10_0959_53_0000067,,,0,0,0
101,1739181600.59,10.099999904632568,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-19.0,705_202502_10_0959_53_0000068,,,0,0,0
102,1739181600.69,10.200000047683716,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0959_53_0000069,,,0,0,0
103,1739181600.8,10.309999942779541,6.204434212740269,6.204434212740269,09.59.59,25.4884851,51.450262933,0.0,,,,,,,,,-0.014,-585.6850000000001,54300.0,-19.0,705_202502_10_0959_53_0000070,,,0,0,0
104,1739181600.9,10.410000085830688,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-17.0,705_202502_10_0959_53_0000071,,,0,0,0
105,1739181601.0,10.509999990463257,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.014,-585.6850000000001,54302.0,-17.0,705_202502_10_0959_53_0000072,,,0,0,0
106,1739181601.1,10.609999895095825,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0959_53_0000073,,,0,0,0
107,1739181601.19,10.700000047683716,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.014,-585.6850000000001,54301.0,-20.0,705_202502_10_0959_53_0000074,,,0,0,0
108,1739181601.29,10.799999952316284,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.021,-585.692,54300.0,-20.0,705_202502_10_0959_53_0000075,,,0,0,0
109,1739181601.39,10.900000095367432,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.021,-585.692,54300.0,-20.0,705_202502_10_0959_53_0000076,,,0,0,0
110,1739181601.49,11.0,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.021,-585.692,54300.0,-20.0,705_202502_10_0959_53_0000077,,,0,0,0
111,1739181601.6,11.109999895095825,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.021,-585.692,54300.0,-20.0,705_202502_10_0959_53_0000078,,,0,0,0
112,1739181601.69,11.200000047683716,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.021,-585.692,54302.0,-19.0,705_202502_10_0959_53_0000079,,,0,0,0
113,1739181601.79,11.299999952316284,6.369376089748041,6.369376089748041,10.00.00,25.4884839,51.450261967,0.0,,,,,,,,,-0.021,-585.692,54302.0,-19.0,705_202502_10_0959_53_0000080,,,0,0,0
114,1739181601.89,11.400000095367432,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54301.0,-18.0,705_202502_10_0959_53_0000081,,,0,0,0
115,1739181602.0,11.509999990463257,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54301.0,-18.0,705_202502_10_0959_53_0000082,,,0,0,0
116,1739181602.1,11.609999895095825,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54301.0,-19.0,705_202502_10_0959_53_0000083,,,0,0,0
117,1739181602.2,11.710000038146973,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54301.0,-19.0,705_202502_10_0959_53_0000084,,,0,0,0
118,1739181602.29,11.799999952316284,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54301.0,-20.0,705_202502_10_0959_53_0000085,,,0,0,0
119,1739181602.39,11.900000095367432,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54301.0,-20.0,705_202502_10_0959_53_0000086,,,0,0,0
120,1739181602.5,12.009999990463257,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54302.0,-20.0,705_202502_10_0959_53_0000087,,,0,0,0
121,1739181602.6,12.109999895095825,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54302.0,-20.0,705_202502_10_0959_53_0000088,,,0,0,0
122,1739181602.7,12.210000038146973,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54300.0,-19.0,705_202502_10_0959_53_0000089,,,0,0,0
123,1739181602.79,12.299999952316284,6.52532829617557,6.52532829617557,10.00.01,25.488483067,51.450260717,0.0,,,,,,,,,-0.021,-585.692,54300.0,-19.0,705_202502_10_0959_53_0000090,,,0,0,0
124,1739181602.89,12.400000095367432,6.677209814963899,6.677209814963899,10.00.02,25.48848245,51.450259367,0.0,,,,,,,,,-0.021,-585.692,54301.0,-18.0,705_202502_10_0959_53_0000091,,,0,0,0
